City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain Inches (current 3 hours),Snow Inches (current 3 hours)
229,Port Hardy,CA,2020-01-17 00:43:32,50.7,-127.42,26.73,97,94,1.28,light snow,0.0,0.44
230,Sao Filipe,CV,2020-01-17 00:43:33,14.9,-24.5,71.1,64,2,17.56,clear sky,0.0,0.0
231,Nhulunbuy,AU,2020-01-17 00:43:33,-12.23,136.77,86.2,82,100,16.35,light rain,0.13,0.0
232,Cabrera,DO,2020-01-17 00:43:34,19.64,-69.9,75.99,81,4,4.65,light rain,0.38,0.0
233,Honningsvag,NO,2020-01-17 00:43:34,70.98,25.97,26.76,85,100,13.87,light snow,0.0,0.31
234,Gamba,GA,2020-01-17 00:43:35,-2.65,10.0,79.21,84,100,1.66,moderate rain,4.87,0.0
235,Pierre,US,2020-01-17 00:38:38,44.37,-100.35,16.0,71,65,11.01,broken clouds,0.0,0.0
236,Najran,SA,2020-01-17 00:42:04,17.49,44.13,37.9,31,21,1.03,few clouds,0.0,0.0
237,Le Port,RE,2020-01-17 00:43:36,-20.94,55.29,78.8,88,87,11.41,light rain,0.38,0.0
238,Kununurra,AU,2020-01-17 00:39:24,-15.77,128.73,92.62,49,33,6.13,light rain,0.25,0.0
239,Plainview,US,2020-01-17 00:43:37,40.78,-73.47,39.2,51,40,18.34,scattered clouds,0.0,0.0
240,Lavrentiya,RU,2020-01-17 00:43:37,65.58,-171.0,6.44,94,97,10.07,light snow,0.0,0.13
241,Vondrozo,MG,2020-01-17 00:43:37,-22.82,47.28,70.59,98,100,1.66,heavy intensity rain,18.38,0.0
242,Belaya Gora,RU,2020-01-17 00:43:38,68.53,146.42,-16.13,97,100,3.71,overcast clouds,0.0,0.0
243,North Bend,US,2020-01-17 00:43:38,43.41,-124.22,46.0,95,100,1.86,light rain,0.81,0.0
244,Algiers,DZ,2020-01-17 00:39:51,36.75,3.04,46.54,46,21,4.38,few clouds,0.0,0.0
245,Rundu,NA,2020-01-17 00:43:39,-17.93,19.77,68.18,77,17,2.08,few clouds,0.0,0.0
246,Roma,US,2020-01-17 00:38:40,43.21,-75.46,27.0,79,90,12.75,light snow,0.0,0.0
247,Fort Wellington,GY,2020-01-17 00:43:40,6.4,-57.6,80.71,81,48,15.1,light rain,0.13,0.0
248,Constitucion,CL,2020-01-17 00:43:40,-35.33,-72.42,59.05,69,0,5.08,clear sky,0.0,0.0
249,Akdepe,TM,2020-01-17 00:43:41,42.06,59.38,22.1,83,0,6.15,clear sky,0.0,0.0
250,Lompoc,US,2020-01-17 00:42:55,34.64,-120.46,51.8,93,90,4.7,moderate rain,0.0,0.0
251,Kabin Buri,TH,2020-01-17 00:43:41,13.95,101.72,71.01,65,0,2.33,clear sky,0.0,0.0
252,San Quintin,MX,2020-01-17 00:39:35,30.48,-115.95,58.71,70,0,5.79,clear sky,0.0,0.0
253,Rocha,UY,2020-01-17 00:43:42,-34.48,-54.33,58.06,47,0,4.92,clear sky,0.0,0.0
254,La Ronge,CA,2020-01-17 00:43:43,55.1,-105.28,-15.7,95,100,4.92,overcast clouds,0.0,0.0
255,Anadyr,RU,2020-01-17 00:40:03,64.75,177.48,28.0,92,100,15.01,light snow,0.0,0.25
256,Turukhansk,RU,2020-01-17 00:43:43,65.82,87.98,10.44,93,100,18.23,light snow,0.0,1.5
257,Imperia,IT,2020-01-17 00:43:43,43.97,7.78,48.0,75,20,10.29,few clouds,0.0,0.0
258,Samarai,PG,2020-01-17 00:43:44,-10.62,150.67,86.65,60,96,8.12,overcast clouds,0.0,0.0
259,Beringovskiy,RU,2020-01-17 00:43:44,63.05,179.32,24.51,86,67,12.3,broken clouds,0.0,0.0
260,Luderitz,NA,2020-01-17 00:43:45,-26.65,15.16,63.81,94,67,27.56,broken clouds,0.0,0.0
261,Kanlagay,PH,2020-01-17 00:43:45,5.88,121.29,81.1,80,60,5.28,light rain,2.0,0.0
262,Pokhara,NP,2020-01-17 00:43:45,28.23,83.98,51.78,95,100,3.24,moderate rain,8.31,0.0
263,Leningradskiy,RU,2020-01-17 00:43:46,69.38,178.42,14.41,94,100,8.55,light snow,0.0,0.13
264,Vila,PT,2020-01-17 00:43:46,42.03,-8.16,54.0,80,59,13.0,light rain,1.12,0.0
265,Havoysund,NO,2020-01-17 00:43:46,71.0,24.66,26.56,84,100,13.71,light snow,0.0,0.25
266,Batemans Bay,AU,2020-01-17 00:43:47,-35.72,150.18,69.01,80,100,7.0,overcast clouds,0.0,0.0
267,Grand Gaube,MU,2020-01-17 00:43:47,-20.01,57.66,79.0,88,75,9.17,broken clouds,0.0,0.0
268,Kahului,US,2020-01-17 00:39:28,20.89,-156.47,77.0,77,54,8.01,light rain,0.25,0.0
269,Dunedin,NZ,2020-01-17 00:42:12,-45.87,170.5,64.99,64,0,22.08,clear sky,0.0,0.0
270,Lichuan,CN,2020-01-17 00:43:49,30.3,108.85,32.88,93,84,2.8,broken clouds,0.0,0.0
271,Ayan,RU,2020-01-17 00:43:50,56.45,138.17,0.0,71,98,11.56,overcast clouds,0.0,0.0
272,Paraiso,CR,2020-01-17 00:43:50,9.84,-83.87,75.99,66,65,7.09,light rain,0.38,0.0
273,Fairbanks,US,2020-01-17 00:43:50,64.84,-147.72,-0.99,83,0,1.95,clear sky,0.0,0.0
274,Payakumbuh,ID,2020-01-17 00:43:51,-0.22,100.63,68.49,97,90,0.51,light rain,0.19,0.0
275,Chinhoyi,ZW,2020-01-17 00:43:52,-17.37,30.2,64.74,97,96,5.19,light rain,0.13,0.0
276,Batken,KG,2020-01-17 00:43:52,39.83,71.0,16.34,83,85,4.68,overcast clouds,0.0,0.0
277,Mitsamiouli,KM,2020-01-17 00:43:53,-11.38,43.28,81.99,81,45,16.08,light rain,1.56,0.0
278,Axim,GH,2020-01-17 00:43:53,4.87,-2.24,77.0,94,0,3.02,clear sky,0.0,0.0
279,Kalispell,US,2020-01-17 00:43:54,48.2,-114.31,36.0,84,75,3.36,broken clouds,0.0,0.0
280,Chimbote,PE,2020-01-17 00:43:54,-9.09,-78.58,71.56,76,0,6.08,clear sky,0.0,0.0
281,Sao Miguel Do Araguaia,BR,2020-01-17 00:43:55,-13.28,-50.16,79.39,72,49,1.7,scattered clouds,0.0,0.0
282,Plettenberg Bay,ZA,2020-01-17 00:43:55,-34.05,23.37,72.82,90,86,4.94,light rain,0.19,0.0
283,Fortuna,US,2020-01-17 00:43:55,40.6,-124.16,46.99,92,100,3.71,light rain,1.06,0.0
284,Mahibadhoo,MV,2020-01-17 00:43:56,3.78,72.97,80.53,78,63,14.07,broken clouds,0.0,0.0
285,Mahebourg,MU,2020-01-17 00:43:56,-20.41,57.7,79.0,88,75,9.17,broken clouds,0.0,0.0
286,Liangxiang,CN,2020-01-17 00:43:57,39.73,116.14,28.0,52,89,0.65,overcast clouds,0.0,0.0
287,Shieli,KZ,2020-01-17 00:43:57,44.17,66.75,19.42,80,0,1.48,clear sky,0.0,0.0
288,Ancud,CL,2020-01-17 00:43:57,-41.87,-73.82,56.62,75,0,6.46,clear sky,0.0,0.0
289,Necochea,AR,2020-01-17 00:43:58,-38.55,-58.74,60.01,59,0,7.0,clear sky,0.0,0.0
290,Ust-Tsilma,RU,2020-01-17 00:43:58,65.44,52.15,8.82,94,3,7.2,clear sky,0.0,0.0
291,Antalaha,MG,2020-01-17 00:43:59,-14.9,50.28,81.46,82,76,3.47,light rain,0.87,0.0
292,Trairi,BR,2020-01-17 00:43:59,-3.28,-39.27,74.73,90,65,2.62,broken clouds,0.0,0.0
293,Charyshskoye,RU,2020-01-17 00:44:00,51.4,83.56,5.27,79,18,7.52,few clouds,0.0,0.0
294,Korla,CN,2020-01-17 00:44:00,41.76,86.15,21.99,80,100,4.85,overcast clouds,0.0,0.0
295,Nedjo,ET,2020-01-17 00:44:00,9.5,35.5,61.0,31,9,3.98,clear sky,0.0,0.0
296,Forest,US,2020-01-17 00:44:01,37.36,-79.29,48.99,29,1,10.29,clear sky,0.0,0.0
297,Lavos,PT,2020-01-17 00:44:01,40.09,-8.83,55.0,95,46,12.88,light rain,0.69,0.0
298,Lasa,IT,2020-01-17 00:44:02,46.62,10.7,32.0,69,0,4.25,clear sky,0.0,0.0
299,Bua Yai,TH,2020-01-17 00:44:02,15.59,102.43,70.43,55,0,3.78,clear sky,0.0,0.0
300,Dakar,SN,2020-01-17 00:44:02,14.69,-17.44,69.8,73,47,16.11,scattered clouds,0.0,0.0
301,Trzebnica,PL,2020-01-17 00:44:03,51.31,17.06,35.01,9,0,8.77,clear sky,0.0,0.0
302,Salinas,US,2020-01-17 00:44:03,36.68,-121.66,46.99,87,90,5.84,moderate rain,0.0,0.0
303,Vestmanna,FO,2020-01-17 00:44:03,62.16,-7.17,41.29,96,100,14.88,light rain,3.0,0.0
304,Nanchang,CN,2020-01-17 00:44:04,28.68,115.88,37.6,79,11,4.43,few clouds,0.0,0.0
305,Abu Dhabi,AE,2020-01-17 00:41:49,24.47,54.37,66.33,54,0,10.4,clear sky,0.0,0.0
306,Marrakesh,MA,2020-01-17 00:43:40,31.63,-8.01,48.2,37,10,2.24,clear sky,0.0,0.0
307,Mecca,SA,2020-01-17 00:44:05,21.43,39.83,66.94,87,13,1.92,few clouds,0.0,0.0
308,Mount Isa,AU,2020-01-17 00:44:06,-20.73,139.5,93.87,18,1,12.17,clear sky,0.0,0.0
309,Grindavik,IS,2020-01-17 00:44:06,63.84,-22.43,35.6,76,75,18.34,shower sleet,0.0,0.0
310,Riyadh,SA,2020-01-17 00:44:07,24.69,46.72,51.67,53,5,9.78,clear sky,0.0,0.0
311,Hirara,JP,2020-01-17 00:44:07,24.8,125.28,69.53,75,22,14.67,few clouds,0.0,0.0
312,Lander,US,2020-01-17 00:44:08,42.83,-108.73,18.0,72,1,4.7,clear sky,0.0,0.0
313,Sola,VU,2020-01-17 00:44:08,-13.88,167.55,82.71,82,93,18.19,overcast clouds,0.0,0.0
314,Carutapera,BR,2020-01-17 00:44:08,-1.2,-46.02,82.42,79,58,14.0,broken clouds,0.0,0.0
315,Cuamba,MZ,2020-01-17 00:44:09,-14.8,36.54,70.92,97,100,2.28,light rain,1.94,0.0
316,Kharan,PK,2020-01-17 00:44:10,28.58,65.42,40.15,62,7,9.73,clear sky,0.0,0.0
317,Vao,NC,2020-01-17 00:44:10,-22.67,167.48,77.22,81,22,19.69,few clouds,0.0,0.0
318,Atasu,KZ,2020-01-17 00:44:11,48.68,71.64,14.04,89,100,25.46,overcast clouds,0.0,0.0
319,Aloleng,PH,2020-01-17 00:44:11,16.13,119.78,77.65,77,0,5.61,clear sky,0.0,0.0
320,Kragero,NO,2020-01-17 00:44:11,58.87,9.41,43.0,92,100,8.99,light rain,0.19,0.0
321,Sakakah,SA,2020-01-17 00:44:12,29.97,40.21,47.46,34,33,2.86,scattered clouds,0.0,0.0
322,Oum Hadjer,TD,2020-01-17 00:44:12,13.3,19.7,66.07,24,0,13.2,clear sky,0.0,0.0
323,Machali,CL,2020-01-17 00:44:13,-34.18,-70.67,65.82,22,9,2.57,clear sky,0.0,0.0
324,Dalby,AU,2020-01-17 00:44:13,-27.18,151.27,78.01,75,100,1.01,light rain,0.44,0.0
325,Newport,GB,2020-01-17 00:44:14,51.59,-3.0,50.0,89,100,14.16,overcast clouds,0.0,0.0
326,Pacific Grove,US,2020-01-17 00:44:15,36.62,-121.92,46.99,87,90,11.72,moderate rain,0.0,0.0
327,Kawalu,ID,2020-01-17 00:44:16,-7.38,108.21,72.95,89,89,0.58,overcast clouds,0.0,0.0
328,Richards Bay,ZA,2020-01-17 00:44:17,-28.78,32.04,77.04,86,7,11.05,clear sky,0.0,0.0
329,Saint-Augustin,CA,2020-01-17 00:44:17,51.23,-58.65,8.78,74,100,12.37,overcast clouds,0.0,0.0
330,Kavaratti,IN,2020-01-17 00:44:18,10.57,72.64,79.81,78,51,18.07,broken clouds,0.0,0.0
331,Aguazul,CO,2020-01-17 00:44:18,5.17,-72.55,82.44,54,94,3.02,overcast clouds,0.0,0.0
332,Tupik,RU,2020-01-17 00:44:19,54.43,119.93,-16.1,88,91,1.05,overcast clouds,0.0,0.0
333,Zhoucheng,CN,2020-01-17 00:44:19,35.91,116.31,27.27,87,0,1.52,clear sky,0.0,0.0
334,Pyapon,MM,2020-01-17 00:44:20,16.28,95.68,65.25,48,0,5.73,clear sky,0.0,0.0
335,Marzuq,YE,2020-01-17 00:44:21,14.4,46.47,42.17,34,0,2.73,clear sky,0.0,0.0
336,Chicaman,GT,2020-01-17 00:44:22,15.4,-90.77,56.01,97,68,3.56,light rain,0.31,0.0
337,Upata,VE,2020-01-17 00:44:22,8.01,-62.4,72.66,95,20,4.63,light rain,0.25,0.0
338,Terme,TR,2020-01-17 00:44:23,41.21,36.97,33.35,82,1,4.21,clear sky,0.0,0.0
339,Ahuimanu,US,2020-01-17 00:44:23,21.44,-157.84,78.01,65,35,8.01,light rain,0.25,0.0
340,Kaeo,NZ,2020-01-17 00:44:23,-35.1,173.78,84.0,60,2,1.01,clear sky,0.0,0.0
341,Humberto De Campos,BR,2020-01-17 00:44:24,-2.6,-43.46,78.17,87,86,3.98,overcast clouds,0.0,0.0
342,Lucapa,AO,2020-01-17 00:44:24,-8.42,20.74,67.5,94,79,2.86,light rain,0.19,0.0
343,Mokhsogollokh,RU,2020-01-17 00:44:25,61.47,128.92,-2.87,95,100,4.27,overcast clouds,0.0,0.0
344,Praia Da Vitoria,PT,2020-01-17 00:44:25,38.73,-27.07,59.25,63,83,12.75,broken clouds,0.0,0.0
345,Gazanjyk,TM,2020-01-17 00:44:26,39.24,55.52,32.86,68,0,5.64,clear sky,0.0,0.0
346,Luganville,VU,2020-01-17 00:44:26,-15.53,167.17,81.21,80,90,8.1,light rain,0.63,0.0
347,Russell,US,2020-01-17 00:44:27,32.35,-85.2,63.0,46,91,10.0,overcast clouds,0.0,0.0
348,Berlevag,NO,2020-01-17 00:44:27,70.86,29.09,25.81,82,89,10.78,overcast clouds,0.0,0.0
349,Raudeberg,NO,2020-01-17 00:44:28,61.99,5.14,46.99,66,100,17.63,overcast clouds,0.0,0.0
350,Pointe Michel,DM,2020-01-17 00:44:28,15.25,-61.38,78.98,78,0,18.28,clear sky,0.0,0.0
351,Te Anau,NZ,2020-01-17 00:44:29,-45.42,167.72,60.98,59,10,1.45,clear sky,0.0,0.0
352,Marienburg,PL,2020-01-17 00:44:29,54.04,19.03,36.0,100,1,6.8,clear sky,0.0,0.0
353,Chapais,CA,2020-01-17 00:44:29,49.78,-74.85,-17.97,97,98,7.14,overcast clouds,0.0,0.0
354,Seymchan,RU,2020-01-17 00:44:29,62.88,152.43,-16.26,96,100,3.76,overcast clouds,0.0,0.0
355,Bardiyah,LY,2020-01-17 00:44:30,31.76,25.09,59.83,71,66,12.66,light rain,0.44,0.0
356,Coahuayana,MX,2020-01-17 00:44:30,18.73,-103.68,76.15,80,18,4.14,light rain,1.25,0.0
357,Baykit,RU,2020-01-17 00:44:31,61.67,96.37,2.86,97,98,4.61,overcast clouds,0.0,0.0
358,Phuntsholing,BT,2020-01-17 00:44:31,26.85,89.39,38.5,76,0,5.19,clear sky,0.0,0.0
359,Pochutla,MX,2020-01-17 00:44:32,15.74,-96.47,82.92,64,0,9.98,clear sky,0.0,0.0
360,Hamilton,US,2020-01-17 00:42:56,39.18,-84.53,32.0,63,1,10.29,clear sky,0.0,0.0
361,Vila Franca Do Campo,PT,2020-01-17 00:44:33,37.72,-25.43,57.0,88,100,20.49,overcast clouds,0.0,0.0
362,Saldanha,ZA,2020-01-17 00:44:34,-33.01,17.94,64.4,82,2,10.29,clear sky,0.0,0.0
363,Manjeshwar,IN,2020-01-17 00:44:34,12.72,74.89,69.4,83,44,4.5,scattered clouds,0.0,0.0
364,Sioux Lookout,CA,2020-01-17 00:42:05,50.1,-91.92,-11.2,76,1,5.82,clear sky,0.0,0.0
365,Martaban,MM,2020-01-17 00:44:35,16.53,97.61,69.66,56,25,5.08,scattered clouds,0.0,0.0
366,Druzhba,UA,2020-01-17 00:44:36,52.04,33.95,32.29,95,97,7.85,overcast clouds,0.0,0.0
367,Port Lincoln,AU,2020-01-17 00:44:36,-34.73,135.87,60.42,63,95,14.5,overcast clouds,0.0,0.0
368,Labuhan,ID,2020-01-17 00:44:36,-6.88,112.21,77.54,84,62,5.12,broken clouds,0.0,0.0
369,Port Macquarie,AU,2020-01-17 00:44:37,-31.43,152.92,82.0,61,100,6.11,light rain,2.19,0.0
370,Viedma,AR,2020-01-17 00:44:38,-40.81,-63.0,56.5,49,0,9.24,clear sky,0.0,0.0
371,Luau,AO,2020-01-17 00:44:38,-10.71,22.22,66.31,97,22,3.38,few clouds,0.0,0.0
372,Ruwi,OM,2020-01-17 00:44:38,23.6,58.55,57.38,50,0,4.05,clear sky,0.0,0.0
373,Olinda,BR,2020-01-17 00:44:38,-8.01,-34.86,78.78,78,12,7.47,few clouds,0.0,0.0
374,Gweta,BW,2020-01-17 00:44:39,-20.18,25.23,73.36,65,100,8.48,overcast clouds,0.0,0.0
375,Chapada Dos Guimaraes,BR,2020-01-17 00:44:39,-15.46,-55.75,75.31,81,50,2.1,light rain,1.12,0.0
376,Whitehorse,CA,2020-01-17 00:44:40,60.72,-135.05,-23.01,73,0,8.01,clear sky,0.0,0.0
377,Tuy Hoa,VN,2020-01-17 00:44:41,13.08,109.3,73.99,85,56,11.23,light rain,0.31,0.0
378,Nome,US,2020-01-17 00:44:41,64.5,-165.41,9.0,79,40,20.0,scattered clouds,0.0,0.0
379,Svetlogorsk,BY,2020-01-17 00:44:41,52.63,29.73,32.5,93,0,7.18,clear sky,0.0,0.0
380,Lumeje,AO,2020-01-17 00:44:42,-11.55,20.78,67.77,90,58,5.66,light rain,0.69,0.0
381,Yermakovskoye,RU,2020-01-17 00:44:42,53.28,92.4,8.8,95,99,4.03,overcast clouds,0.0,0.0
382,Karratha,AU,2020-01-17 00:44:43,-20.74,116.85,85.08,73,56,16.06,broken clouds,0.0,0.0
383,Palasa,IN,2020-01-17 00:44:43,18.77,84.42,60.69,83,0,3.29,clear sky,0.0,0.0
384,Banda Aceh,ID,2020-01-17 00:44:43,5.56,95.32,71.96,94,51,5.17,broken clouds,0.0,0.0
385,Porbandar,IN,2020-01-17 00:40:05,21.64,69.61,66.11,49,0,15.68,clear sky,0.0,0.0
386,Little Current,CA,2020-01-17 00:43:47,45.98,-81.92,6.01,83,85,16.89,overcast clouds,0.0,0.0
387,Homer,US,2020-01-17 00:42:44,59.64,-151.55,10.0,58,0,1.99,clear sky,0.0,0.0
388,Jhinjhak,IN,2020-01-17 00:44:46,26.57,79.73,57.06,96,78,1.9,broken clouds,0.0,0.0
389,Yulara,AU,2020-01-17 00:44:47,-25.24,130.99,88.45,25,0,17.29,clear sky,0.0,0.0
390,Ambon,ID,2020-01-17 00:43:35,-3.7,128.18,83.59,73,32,7.18,scattered clouds,0.0,0.0
391,Pedro Leopoldo,BR,2020-01-17 00:44:48,-19.62,-44.04,73.27,89,100,5.35,moderate rain,8.25,0.0
392,Acapulco,MX,2020-01-17 00:41:00,16.86,-99.89,78.33,70,83,4.43,broken clouds,0.0,0.0
393,Tazmalt,DZ,2020-01-17 00:44:49,36.39,4.4,41.09,60,84,3.69,broken clouds,0.0,0.0
394,College,US,2020-01-17 00:42:55,64.86,-147.8,1.99,83,0,1.7,clear sky,0.0,0.0
395,Chara,RU,2020-01-17 00:44:50,56.91,118.26,-9.83,71,49,1.05,scattered clouds,0.0,0.0
396,Geraldton,AU,2020-01-17 00:44:51,-28.77,114.6,72.37,85,13,16.28,few clouds,0.0,0.0
397,Ketchikan,US,2020-01-17 00:44:51,55.34,-131.65,6.73,65,100,3.6,overcast clouds,0.0,0.0
398,Emerald,AU,2020-01-17 00:44:51,-23.53,148.17,66.99,93,59,7.0,moderate rain,4.0,0.0
399,Barcelos,PT,2020-01-17 00:44:51,41.54,-8.62,52.0,94,44,5.17,light rain,2.88,0.0
400,Male,MV,2020-01-17 00:42:48,4.17,73.51,80.47,76,45,14.36,scattered clouds,0.0,0.0
401,Khasan,RU,2020-01-17 00:44:53,42.43,130.64,8.87,79,0,5.84,clear sky,0.0,0.0
402,Talaya,RU,2020-01-17 00:44:53,61.38,152.75,-18.92,98,100,3.78,light snow,0.0,0.13
403,Nguruka,TZ,2020-01-17 00:44:54,-5.11,31.04,65.21,94,100,0.89,overcast clouds,0.0,0.0
404,Porto Novo,BJ,2020-01-17 00:44:54,6.5,2.6,79.3,87,3,4.18,clear sky,0.0,0.0
405,Noumea,NC,2020-01-17 00:44:55,-22.28,166.46,84.99,88,0,20.4,clear sky,0.0,0.0
406,Wajir,KE,2020-01-17 00:44:55,1.75,40.06,80.64,36,61,11.74,broken clouds,0.0,0.0
407,Ambovombe,MG,2020-01-17 00:44:55,-25.17,46.08,74.62,79,100,2.75,overcast clouds,0.0,0.0
408,Palana,RU,2020-01-17 00:44:57,59.12,159.97,11.7,91,100,5.82,light snow,0.0,0.31
409,Alta Gracia,AR,2020-01-17 00:44:57,-31.65,-64.43,71.01,43,19,1.74,few clouds,0.0,0.0
410,Visby,SE,2020-01-17 00:44:57,57.64,18.3,41.0,29,8,5.99,clear sky,0.0,0.0
411,Progreso,MX,2020-01-17 00:44:57,21.28,-89.67,79.0,69,0,22.37,clear sky,0.0,0.0
412,Am Timan,TD,2020-01-17 00:44:58,11.03,20.28,70.36,17,1,6.11,clear sky,0.0,0.0
413,Caravelas,BR,2020-01-17 00:44:58,-17.71,-39.25,80.47,85,0,16.87,clear sky,0.0,0.0
414,Dingli,MT,2020-01-17 00:44:59,35.86,14.38,55.0,90,4,10.0,clear sky,0.0,0.0
415,Sens,FR,2020-01-17 00:44:59,48.17,3.33,52.0,67,45,1.01,scattered clouds,0.0,0.0
416,Levelland,US,2020-01-17 00:45:00,33.59,-102.38,30.99,90,100,8.99,overcast clouds,0.0,0.0
417,Padilla,CO,2020-01-17 00:45:00,3.22,-76.31,78.8,65,20,11.41,few clouds,0.0,0.0
418,Tarragona,ES,2020-01-17 00:45:00,41.13,1.25,53.01,95,0,4.29,clear sky,0.0,0.0
419,Novorzhev,RU,2020-01-17 00:45:01,57.03,29.33,40.1,82,92,11.16,overcast clouds,0.0,0.0
420,Mildura,AU,2020-01-17 00:45:01,-34.2,142.15,64.99,41,0,5.99,clear sky,0.0,0.0
421,Yantal,RU,2020-01-17 00:45:02,56.85,105.25,11.66,92,100,8.3,light snow,0.0,0.13
422,Aguilas,ES,2020-01-17 00:45:02,37.41,-1.58,48.99,54,4,1.36,clear sky,0.0,0.0
423,Okha,RU,2020-01-17 00:45:03,53.57,142.95,-1.14,84,6,13.06,clear sky,0.0,0.0
424,Meadow Lake,US,2020-01-17 00:45:03,34.8,-106.54,35.01,100,90,3.71,overcast clouds,0.0,0.0
425,Saint-Louis,SN,2020-01-17 00:45:03,16.33,-15.0,73.4,18,57,4.7,broken clouds,0.0,0.0
426,Tungor,RU,2020-01-17 00:45:04,53.38,142.96,-1.3,83,0,12.95,clear sky,0.0,0.0
427,Broome,US,2020-01-17 00:45:04,42.25,-75.83,30.0,61,100,8.01,light snow,0.0,0.75
428,Disna,BY,2020-01-17 00:45:05,55.57,28.2,37.94,85,92,11.83,overcast clouds,0.0,0.0
429,Hofn,IS,2020-01-17 00:45:05,64.25,-15.21,42.89,75,100,17.0,light rain,0.56,0.0
430,Baykalsk,RU,2020-01-17 00:45:06,51.51,104.15,12.0,68,47,6.2,scattered clouds,0.0,0.0
431,Doha,QA,2020-01-17 00:40:50,25.29,51.53,59.0,76,0,1.01,clear sky,0.0,0.0
432,Asuncion,PY,2020-01-17 00:42:51,-25.3,-57.64,76.87,77,98,7.61,overcast clouds,0.0,0.0
433,Dustlik,UZ,2020-01-17 00:45:07,40.52,68.04,27.63,89,32,1.72,scattered clouds,0.0,0.0
434,Cap Malheureux,MU,2020-01-17 00:45:07,-19.98,57.61,79.0,88,75,9.17,broken clouds,0.0,0.0
435,The Valley,AI,2020-01-17 00:42:27,18.22,-63.06,78.01,70,1,5.99,clear sky,0.0,0.0
436,Moranbah,AU,2020-01-17 00:45:08,-22.0,148.05,90.39,46,3,16.08,clear sky,0.0,0.0
437,Kungurtug,RU,2020-01-17 00:45:09,50.6,97.52,-0.87,87,100,0.89,overcast clouds,0.0,0.0
438,Tumut,AU,2020-01-17 00:45:09,-35.3,148.22,76.28,50,5,5.93,light rain,0.13,0.0
439,Lagoa,PT,2020-01-17 00:45:10,39.05,-27.98,57.87,62,99,13.89,overcast clouds,0.0,0.0
440,Oistins,BB,2020-01-17 00:45:10,13.07,-59.53,77.76,81,17,15.52,few clouds,0.0,0.0
441,Marovoay,MG,2020-01-17 00:45:10,-16.1,46.63,77.0,100,20,3.36,few clouds,0.0,0.0
442,Yabrud,SY,2020-01-17 00:45:11,33.97,36.66,46.99,45,35,2.73,scattered clouds,0.0,0.0
443,Yerbogachen,RU,2020-01-17 00:45:11,61.28,108.01,8.46,95,97,6.49,light snow,0.0,0.19
444,Merke,KZ,2020-01-17 00:45:11,42.87,73.18,12.61,84,31,5.61,scattered clouds,0.0,0.0
445,Lalganj,IN,2020-01-17 00:45:12,25.87,85.18,62.8,70,51,4.16,broken clouds,0.0,0.0
446,Manggar,ID,2020-01-17 00:45:12,-2.88,108.27,81.36,80,52,7.72,light rain,1.5,0.0
447,Taoudenni,ML,2020-01-17 00:45:13,22.68,-3.98,59.81,25,0,11.5,clear sky,0.0,0.0
448,Puerto Penasco,MX,2020-01-17 00:45:13,31.32,-113.53,61.0,85,62,11.01,broken clouds,0.0,0.0
449,Saint-Ambroise,CA,2020-01-17 00:45:14,48.55,-71.33,3.99,77,40,20.8,scattered clouds,0.0,0.0
450,Alekseyevsk,RU,2020-01-17 00:45:14,57.84,108.35,13.87,94,100,9.71,light snow,0.0,0.69
451,Bull Savanna,JM,2020-01-17 00:45:15,17.89,-77.59,69.35,89,24,3.83,light rain,0.13,0.0
452,Banes,CU,2020-01-17 00:45:15,20.96,-75.72,78.12,82,20,23.24,light rain,0.44,0.0
453,Portland,US,2020-01-17 00:43:06,45.52,-122.68,42.01,75,1,5.82,clear sky,0.0,0.0
454,Puerto Escondido,MX,2020-01-17 00:45:16,15.85,-97.07,74.35,57,0,1.72,clear sky,0.0,0.0
455,Moberly,US,2020-01-17 00:45:16,39.42,-92.44,26.6,53,1,6.93,clear sky,0.0,0.0
456,Ilebo,CD,2020-01-17 00:45:17,-4.32,20.58,72.61,95,96,2.01,light rain,1.31,0.0
457,Grajau,BR,2020-01-17 00:45:18,-5.82,-46.14,73.38,93,100,3.36,light rain,1.31,0.0
458,Pascagoula,US,2020-01-17 00:44:56,30.37,-88.56,66.2,82,90,11.41,overcast clouds,0.0,0.0
459,Mersing,MY,2020-01-17 00:45:20,2.43,103.84,79.29,84,64,15.35,broken clouds,0.0,0.0
460,Yinchuan,CN,2020-01-17 00:45:20,38.47,106.27,17.6,80,0,7.05,clear sky,0.0,0.0
461,Olavarria,AR,2020-01-17 00:45:21,-36.89,-60.32,64.0,39,0,6.93,clear sky,0.0,0.0
462,Rio Verde De Mato Grosso,BR,2020-01-17 00:45:21,-18.92,-54.84,75.49,85,70,3.8,moderate rain,6.31,0.0
463,Yamethin,MM,2020-01-17 00:45:22,20.43,96.15,59.2,66,0,3.11,clear sky,0.0,0.0
464,Iwanai,JP,2020-01-17 00:45:23,42.97,140.51,23.32,86,100,12.95,light snow,0.0,0.75
465,Atbasar,KZ,2020-01-17 00:45:23,51.8,68.33,25.25,93,100,22.48,light snow,0.0,0.5
466,Aljezur,PT,2020-01-17 00:45:24,37.32,-8.8,61.0,98,96,7.0,light rain,0.69,0.0
